Date,Transaction_code,Details,Ref,Cheque,Debit,Credit,Balance
2020-12-07,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :07/12/2020",,nan,0.0,759.0,946578590.2
2020-12-08,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_06-12-2020",,nan,0.0,4223.0,946582813.2
2020-12-08,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_06-12-2020",,nan,0.0,6867351.0,953450164.2
2020-12-08,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_06-12-2020",,nan,0.0,15045500.0,968495664.2
2020-12-08,,"BFT:Trf of BRTA-Advance Income Tax (Personal),",,nan,0.0,27511000.0,996006664.2
2020-12-08,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_06-12-2020",,nan,0.0,2543053.0,998549717.2
2020-12-08,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :08/12/2020",,nan,0.0,748.0,998550465.2
2020-12-09,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_07-12-2020",,nan,0.0,2035.0,998552500.2
2020-12-09,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_07-12-2020",,nan,0.0,5780790.0,1004333290.2
2020-12-09,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-12-2020",,nan,0.0,12377500.0,1016710790.2
2020-12-09,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-12-2020",,nan,0.0,25544000.0,1042254790.2
2020-12-09,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_07-12-2020",,nan,0.0,1992159.0,1044246949.2
2020-12-09,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :09/12/2020",,nan,0.0,1173.0,1044248122.2
2020-12-10,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_08-12-2020",,nan,0.0,8766.0,1044256888.2
2020-12-10,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_08-12-2020",,nan,0.0,2677609.0,1046934497.2
2020-12-10,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_08-12-2020",,nan,0.0,5914500.0,1052848997.2
2020-12-10,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_08-12-2020",,nan,0.0,13753500.0,1066602497.2
2020-12-10,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_08-12-2020",,nan,0.0,950922.0,1067553419.2
2020-12-10,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :10/12/2020",,nan,0.0,1783.0,1067555202.2
2020-12-13,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_09-12-2020",,nan,0.0,2188.0,1067557390.2
2020-12-13,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_09-12-2020",,nan,0.0,4658170.0,1072215560.2
2020-12-13,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_09-12-2020",,nan,0.0,11360500.0,1083576060.2
2020-12-13,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_09-12-2020",,nan,0.0,20640500.0,1104216560.2
2020-12-13,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_09-12-2020",,nan,0.0,1636377.0,1105852937.2
2020-12-13,,BFT:Fund TRF to 101-364-03 as per client instruction,,nan,1000000000.0,0.0,105852937.2
2020-12-14,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_10-12-2020",,nan,0.0,204.0,105853141.2
2020-12-14,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_10-12-2020",,nan,0.0,6549921.0,112403062.2
2020-12-14,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_10-12-2020",,nan,0.0,17398667.0,129801729.2
2020-12-14,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_10-12-2020",,nan,0.0,29234167.0,159035896.2
2020-12-14,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_10-12-2020",,nan,0.0,2128010.0,161163906.2
2020-12-14,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :14/12/2020",,nan,0.0,230.0,161164136.2
2020-12-15,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_13-12-2020",,nan,0.0,642.0,161164778.2
2020-12-15,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_13-12-2020",,nan,0.0,6875396.0,168040174.2
2020-12-15,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_13-12-2020",,nan,0.0,17225420.0,185265594.2
2020-12-15,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_13-12-2020",,nan,0.0,31507000.0,216772594.2
2020-12-15,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_13-12-2020",,nan,0.0,2407261.0,219179855.2
2020-12-15,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :15/12/2020",,nan,0.0,1058.0,219180913.2
2020-12-17,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_14-12-2020",,nan,0.0,3853.0,219184766.2
2020-12-17,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_14-12-2020",,nan,0.0,6099890.0,225284656.2
2020-12-17,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_14-12-2020",,nan,0.0,17053500.0,242338156.2
2020-12-17,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_14-12-2020",,nan,0.0,28123500.0,270461656.2
2020-12-17,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_14-12-2020",,nan,0.0,2069649.0,272531305.2
2020-12-20,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_15-12-2020",,nan,0.0,666.0,272531971.2
2020-12-20,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_15-12-2020",,nan,0.0,6295692.0,278827663.2
2020-12-20,,"BFT:Trf of BRTA-Advance Income Tax (Companies),",,nan,0.0,15699000.0,294526663.2
2020-12-20,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_15-12-2020",,nan,0.0,32047000.0,326573663.2
2020-12-20,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_15-12-2020",,nan,0.0,2065275.0,328638938.2
2020-12-20,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :20/12/2020",,nan,0.0,794.0,328639732.2
2020-12-21,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_17-12-2020",,nan,0.0,2723.0,328642455.2
2020-12-21,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_17-12-2020",,nan,0.0,6025643.0,334668098.2
2020-12-21,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_17-12-2020",,nan,0.0,15865100.0,350533198.2
2020-12-21,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_17-12-2020",,nan,0.0,29464000.0,379997198.2
2020-12-21,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_17-12-2020",,nan,0.0,2116803.0,382114001.2
2020-12-21,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :21/12/2020",,nan,0.0,1058.0,382115059.2
2020-12-22,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_20-12-2020",,nan,0.0,5053.0,382120112.2
2020-12-22,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_20-12-2020",,nan,0.0,7392375.0,389512487.2
2020-12-22,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_20-12-2020",,nan,0.0,21684500.0,411196987.2
2020-12-22,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_20-12-2020",,nan,0.0,39286025.0,450483012.2
2020-12-22,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_20-12-2020",,nan,0.0,2419330.0,452902342.2
2020-12-22,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :22/12/2020",,nan,0.0,2036.0,452904378.2
2020-12-23,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_21-12-2020",,nan,0.0,6741.0,452911119.2
2020-12-23,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_21-12-2020",,nan,0.0,8218770.0,461129889.2
2020-12-23,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_21-12-2020",,nan,0.0,24597500.0,485727389.2
2020-12-23,,"BFT:Trf of BRTA-Advance Income Tax (Personal),",,nan,0.0,42956833.0,528684222.2
2020-12-23,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_21-12-2020",,nan,0.0,2304073.0,530988295.2
2020-12-23,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :23/12/2020",,nan,0.0,1277.0,530989572.2
2020-12-24,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_22-12-2020",,nan,0.0,7262723.0,538252295.2
2020-12-24,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_22-12-2020",,nan,0.0,22831500.0,561083795.2
2020-12-24,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_22-12-2020",,nan,0.0,40425000.0,601508795.2
2020-12-24,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_22-12-2020",,nan,0.0,2064512.0,603573307.2
2020-12-24,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :24/12/2020",,nan,0.0,1024.0,603574331.2
2020-12-24,,SMS Service charge for the year 2020,,nan,200.0,0.0,603574131.2
2020-12-24,,VAT on SMS Service charge for the year 2020,,nan,30.0,0.0,603574101.2
2020-12-24,,ACCOUNT MAINTENANCE FEE FROM 01/07/2020TO 31/12/2020,,nan,500.0,0.0,603573601.2
2020-12-24,,15% VAT ON A/C MAINTENANCE FEE FROM01/07/2020 TO 31/12/2020,,nan,75.0,0.0,603573526.2
2020-12-27,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_23-12-2020",,nan,0.0,5661.0,603579187.2
2020-12-27,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_23-12-2020",,nan,0.0,7109258.0,610688445.2
2020-12-27,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_23-12-2020",,nan,0.0,22754240.0,633442685.2
2020-12-27,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_23-12-2020",,nan,0.0,41700300.0,675142985.2
2020-12-27,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_23-12-2020",,nan,0.0,1761659.0,676904644.2
2020-12-28,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_24-12-2020",,nan,0.0,4376.0,676909020.2
2020-12-28,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_24-12-2020",,nan,0.0,7754636.0,684663656.2
2020-12-28,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-12-2020",,nan,0.0,26089500.0,710753156.2
2020-12-28,,"BFT:Trf of BRTA-Advance Income Tax (Personal),",,nan,0.0,40422500.0,751175656.2
2020-12-28,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_24-12-2020",,nan,0.0,2035183.0,753210839.2
2020-12-29,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_27-12-2020",,nan,0.0,3814.0,753214653.2
2020-12-29,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_27-12-2020",,nan,0.0,10018330.0,763232983.2
2020-12-29,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_27-12-2020",,nan,0.0,33201500.0,796434483.2
2020-12-29,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_27-12-2020",,nan,0.0,53895000.0,850329483.2
2020-12-29,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_27-12-2020",,nan,0.0,2323531.0,852653014.2
2020-12-29,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :29/12/2020",,nan,0.0,1058.0,852654072.2
2020-12-30,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_28-12-2020",,nan,0.0,10682.0,852664754.2
2020-12-30,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_28-12-2020",,nan,0.0,9126392.0,861791146.2
2020-12-30,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_28-12-2020",,nan,0.0,33485500.0,895276646.2
2020-12-30,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_28-12-2020",,nan,0.0,53947500.0,949224146.2
2020-12-30,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_28-12-2020",,nan,0.0,2194067.0,951418213.2
2020-12-30,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :30/12/2020",,nan,0.0,230.0,951418443.2
2020-12-30,,interest on credit balance,,nan,0.0,10568168.24,961986611.44
2020-12-30,,10% TAX AT SOURCE deducted.,,nan,1056816.82,0.0,960929794.62
2020-12-30,,EXCISE DUTY FOR CREDIT BALANCE FROM01/01/2020 TO 31/12/2020,,nan,40000.0,0.0,960889794.62
2021-01-03,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_29-12-2020",,nan,0.0,10868.0,960900662.62
2021-01-03,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_29-12-2020",,nan,0.0,10689076.0,971589738.62
2021-01-03,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_29-12-2020",,nan,0.0,42045500.0,1013635238.62
2021-01-03,,"BFT:Trf of BRTA-Advance Income Tax (Personal),",,nan,0.0,59299750.0,1072934988.62
2021-01-03,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_29-12-2020",,nan,0.0,2100342.0,1075035330.62
2021-01-03,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :03/01/2021",,nan,0.0,529.0,1075035859.62
2021-01-04,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_30-12-2020",,nan,0.0,5220.0,1075041079.62
2021-01-04,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_30-12-2020",,nan,0.0,11283445.0,1086324524.62
2021-01-04,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_30-12-2020",,nan,0.0,44684500.0,1131009024.62
2021-01-04,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_30-12-2020",,nan,0.0,67234500.0,1198243524.62
2021-01-04,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_30-12-2020",,nan,0.0,2160981.0,1200404505.62
2021-01-04,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :04/01/2021",,nan,0.0,685.0,1200405190.62
2021-01-05,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_03-01-2021",,nan,0.0,5542.0,1200410732.62
2021-01-05,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_03-01-2021",,nan,0.0,7158172.0,1207568904.62
2021-01-05,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_03-01-2021",,nan,0.0,15851000.0,1223419904.62
2021-01-05,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_03-01-2021",,nan,0.0,35410000.0,1258829904.62
2021-01-05,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_03-01-2021",,nan,0.0,3192431.0,1262022335.62
2021-01-06,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_04-01-2021",,nan,0.0,2472.0,1262024807.62
2021-01-06,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_04-01-2021",,nan,0.0,6382931.0,1268407738.62
2021-01-06,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_04-01-2021",,nan,0.0,12817500.0,1281225238.62
2021-01-06,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_04-01-2021",,nan,0.0,26662000.0,1307887238.62
2021-01-06,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_04-01-2021",,nan,0.0,2245238.0,1310132476.62
2021-01-07,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_05-01-2021",,nan,0.0,9302.0,1310141778.62
2021-01-07,,"BFT:Trf of BRTA-Current Year VAT, Collection",,nan,0.0,5491458.0,1315633236.62
2021-01-07,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_05-01-2021",,nan,0.0,11402000.0,1327035236.62
2021-01-07,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_05-01-2021",,nan,0.0,23122000.0,1350157236.62
2021-01-07,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_05-01-2021",,nan,0.0,2289166.0,1352446402.62
2021-01-10,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_06-01-2021",,nan,0.0,2188.0,1352448590.62
2021-01-10,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_06-01-2021",,nan,0.0,5336095.0,1357784685.62
2021-01-10,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_06-01-2021",,nan,0.0,10175000.0,1367959685.62
2021-01-10,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_06-01-2021",,nan,0.0,22977000.0,1390936685.62
2021-01-10,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_06-01-2021",,nan,0.0,2231242.0,1393167927.62
2021-01-11,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_07-01-2021",,nan,0.0,1270.0,1393169197.62
2021-01-11,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_07-01-2021",,nan,0.0,4455771.0,1397624968.62
2021-01-11,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_07-01-2021",,nan,0.0,8576000.0,1406200968.62
2021-01-11,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_07-01-2021",,nan,0.0,20135500.0,1426336468.62
2021-01-11,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_07-01-2021",,nan,0.0,1883176.0,1428219644.62
2021-01-11,,BFT:Fund TRF to 101-364-03 as per client instruction,,nan,1350000000.0,0.0,78219644.62
2021-01-11,,interest on credit balance,,nan,0.0,11700552.16,89920196.78
2021-01-11,,10% TAX AT SOURCE deducted.,,nan,1170055.22,0.0,88750141.56
2021-01-12,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_10-01-2021",,nan,0.0,4376.0,88754517.56
2021-01-12,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_10-01-2021",,nan,0.0,6216667.0,94971184.56
2021-01-12,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_10-01-2021",,nan,0.0,12454000.0,107425184.56
2021-01-12,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_10-01-2021",,nan,0.0,22822000.0,130247184.56
2021-01-12,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_10-01-2021",,nan,0.0,2283888.0,132531072.56
2021-01-13,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_11-01-2021",,nan,0.0,4376.0,132535448.56
2021-01-13,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_11-01-2021",,nan,0.0,5544054.0,138079502.56
2021-01-13,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_11-01-2021",,nan,0.0,10503000.0,148582502.56
2021-01-13,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_11-01-2021",,nan,0.0,24208500.0,172791002.56
2021-01-13,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_11-01-2021",,nan,0.0,2288813.0,175079815.56
2021-01-14,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_12-01-2021",,nan,0.0,5661148.0,180740963.56
2021-01-14,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_12-01-2021",,nan,0.0,8569000.0,189309963.56
2021-01-14,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_12-01-2021",,nan,0.0,22685500.0,211995463.56
2021-01-14,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_12-01-2021",,nan,0.0,2393282.0,214388745.56
2021-01-17,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_13-01-2021",,nan,0.0,2222.0,214390967.56
2021-01-17,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_13-01-2021",,nan,0.0,5069504.0,219460471.56
2021-01-17,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_13-01-2021",,nan,0.0,9310000.0,228770471.56
2021-01-17,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_13-01-2021",,nan,0.0,19516000.0,248286471.56
2021-01-17,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_13-01-2021",,nan,0.0,1842804.0,250129275.56
2021-01-18,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_14-01-2021",,nan,0.0,4888.0,250134163.56
2021-01-18,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_14-01-2021",,nan,0.0,4629156.0,254763319.56
2021-01-18,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_14-01-2021",,nan,0.0,10126000.0,264889319.56
2021-01-18,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_14-01-2021",,nan,0.0,18534000.0,283423319.56
2021-01-18,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_14-01-2021",,nan,0.0,1798518.0,285221837.56
2021-01-19,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_17-01-2021",,nan,0.0,7435.0,285229272.56
2021-01-19,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_17-01-2021",,nan,0.0,6224844.0,291454116.56
2021-01-19,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_17-01-2021",,nan,0.0,8887500.0,300341616.56
2021-01-19,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_17-01-2021",,nan,0.0,21078500.0,321420116.56
2021-01-19,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_17-01-2021",,nan,0.0,2728977.0,324149093.56
2021-01-20,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_18-01-2021",,nan,0.0,5347.0,324154440.56
2021-01-20,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_18-01-2021",,nan,0.0,5733748.0,329888188.56
2021-01-20,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_18-01-2021",,nan,0.0,8611000.0,338499188.56
2021-01-20,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_18-01-2021",,nan,0.0,20959500.0,359458688.56
2021-01-20,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_18-01-2021",,nan,0.0,2352389.0,361811077.56
2021-01-21,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_19-01-2021",,nan,0.0,3305.0,361814382.56
2021-01-21,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_19-01-2021",,nan,0.0,5272184.0,367086566.56
2021-01-21,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_19-01-2021",,nan,0.0,8379000.0,375465566.56
2021-01-21,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_19-01-2021",,nan,0.0,18248500.0,393714066.56
2021-01-21,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_19-01-2021",,nan,0.0,2035438.0,395749504.56
2021-01-24,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_20-01-2021",,nan,0.0,4070.0,395753574.56
2021-01-24,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_20-01-2021",,nan,0.0,4755421.0,400508995.56
2021-01-24,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_20-01-2021",,nan,0.0,7706500.0,408215495.56
2021-01-24,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_20-01-2021",,nan,0.0,17435000.0,425650495.56
2021-01-24,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_20-01-2021",,nan,0.0,1784882.0,427435377.56
2021-01-25,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_21-01-2021",,nan,0.0,2222.0,427437599.56
2021-01-25,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_21-01-2021",,nan,0.0,4710922.0,432148521.56
2021-01-25,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_21-01-2021",,nan,0.0,8080000.0,440228521.56
2021-01-25,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_21-01-2021",,nan,0.0,19592000.0,459820521.56
2021-01-25,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_21-01-2021",,nan,0.0,1822202.0,461642723.56
2021-01-26,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_24-01-2021",,nan,0.0,80.0,461642803.56
2021-01-26,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_24-01-2021",,nan,0.0,6026868.0,467669671.56
2021-01-26,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_24-01-2021",,nan,0.0,9862000.0,477531671.56
2021-01-26,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_24-01-2021",,nan,0.0,23981500.0,501513171.56
2021-01-26,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_24-01-2021",,nan,0.0,2270102.0,503783273.56
2021-01-27,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_25-01-2021",,nan,0.0,2035.0,503785308.56
2021-01-27,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_25-01-2021",,nan,0.0,5008434.0,508793742.56
2021-01-27,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_25-01-2021",,nan,0.0,8678000.0,517471742.56
2021-01-27,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_25-01-2021",,nan,0.0,20629000.0,538100742.56
2021-01-27,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_25-01-2021",,nan,0.0,1972639.0,540073381.56
2021-01-27,,"BFT:MIRPUR BRTA BOOTH ( MIRPUR BRTA,MIRPUR-13, DHAKA. ) ,Brta collection  Dated :27/01/2021",,nan,0.0,529.0,540073910.56
2021-01-28,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_26-01-2021",,nan,0.0,4636.0,540078546.56
2021-01-28,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_26-01-2021",,nan,0.0,4824395.0,544902941.56
2021-01-28,,"BFT:Trf of BRTA-Advance Income Tax (Companies),Collection Date_26-01-2021",,nan,0.0,8911000.0,553813941.56
2021-01-28,,"BFT:Trf of BRTA-Advance Income Tax (Personal),Collection Date_26-01-2021",,nan,0.0,18783500.0,572597441.56
2021-01-28,,"BFT:Trf of BRTA-Supplementary Duty, CollectionDate_26-01-2021",,nan,0.0,1843479.0,574440920.56
2021-01-31,,"BFT:Trf of BRTA-Pervious Year VAT, CollectionDate_27-01-2021",,nan,0.0,857.0,574441777.56
2021-01-31,,"BFT:Trf of BRTA-Current Year VAT, CollectionDate_27-01-2021",,nan,0.0,4659077.0,579100854.56
